KEY,Formation,Std_Fm_Name,Location,Lat,Long,Age,Source_Uncertainty,Uncertainty,Known_Uncertainty,Mineralogy,TOC,d13C-org,d13C-carb,N,Internal_Isotope_Ref,Internal_Age_Ref,External_Ref,Strauss_Table,Summary?,Duplicate_Key,Countif_Duplicate,Duplicate,Circular_Citation,KT_Filtered,KT_Reason,Poor_Age_Constraints_(>50Ma),PMCID_Sample_Info,Flagged,Comments
4750,Staraya Rechka Fm.,Staraya Rechka Fm,Russia,63.7,98.1,550,590 to 543,40,X,"CAL, DOL",,,-0.60,,Kaufman et al. (1996),"Phanerozoic time-scale (e.g. Bowring and Erwin, 1998)",PMCID 1.1a,,FALSE,"Staraya Rechka FmRussiaCAL, DOL-0.6",0,FALSE,FALSE,,,,,,
4751,Staraya Rechka Fm.,Staraya Rechka Fm,Russia,63.7,98.1,550,590 to 543,40,X,"CAL, DOL",,,-0.50,,Kaufman et al. (1996),"Phanerozoic time-scale (e.g. Bowring and Erwin, 1998)",PMCID 1.1a,,FALSE,"Staraya Rechka FmRussiaCAL, DOL-0.5",1,FALSE,FALSE,,,,,,
4752,Staraya Rechka Fm.,Staraya Rechka Fm,Russia,63.7,98.1,550,590 to 543,40,X,"CAL, DOL",,,0.10,,Kaufman et al. (1996),"Phanerozoic time-scale (e.g. Bowring and Erwin, 1998)",PMCID 1.1a,,FALSE,"Staraya Rechka FmRussiaCAL, DOL0.1",0,FALSE,FALSE,,,,,,
4753,Staraya Rechka Fm.,Staraya Rechka Fm,Russia,63.7,98.1,550,590 to 543,40,X,"CAL, DOL",,,-2.30,,Kaufman et al. (1996),"Phanerozoic time-scale (e.g. Bowring and Erwin, 1998)",PMCID 1.1a,,FALSE,"Staraya Rechka FmRussiaCAL, DOL-2.3",0,FALSE,FALSE,,,,,,
4754,Staraya Rechka Fm.,Staraya Rechka Fm,Russia,63.7,98.1,550,590 to 543,40,X,"CAL, DOL",,,-2.90,,Kaufman et al. (1996),"Phanerozoic time-scale (e.g. Bowring and Erwin, 1998)",PMCID 1.1a,,FALSE,"Staraya Rechka FmRussiaCAL, DOL-2.9",1,FALSE,FALSE,,,,,,
4755,Staraya Rechka Fm.,Staraya Rechka Fm,Russia,63.7,98.1,550,590 to 543,40,X,"CAL, DOL",,,-3.90,,Kaufman et al. (1996),"Phanerozoic time-scale (e.g. Bowring and Erwin, 1998)",PMCID 1.1a,,FALSE,"Staraya Rechka FmRussiaCAL, DOL-3.9",0,FALSE,FALSE,,,,,,
4756,Staraya Rechka Fm.,Staraya Rechka Fm,Russia,63.7,98.1,550,590 to 543,40,X,"CAL, DOL",,,-2.20,,Kaufman et al. (1996),"Phanerozoic time-scale (e.g. Bowring and Erwin, 1998)",PMCID 1.1a,,FALSE,"Staraya Rechka FmRussiaCAL, DOL-2.2",1,FALSE,FALSE,,,,,,
4757,Staraya Rechka Fm.,Staraya Rechka Fm,Russia,63.7,98.1,550,590 to 543,40,X,"CAL, DOL",,,-2.50,,Kaufman et al. (1996),"Phanerozoic time-scale (e.g. Bowring and Erwin, 1998)",PMCID 1.1a,,FALSE,"Staraya Rechka FmRussiaCAL, DOL-2.5",0,FALSE,FALSE,,,,,,
4758,Staraya Rechka Fm.,Staraya Rechka Fm,Russia,63.7,98.1,550,590 to 543,40,X,"CAL, DOL",,,0.20,,Kaufman et al. (1996),"Phanerozoic time-scale (e.g. Bowring and Erwin, 1998)",PMCID 1.1a,,FALSE,"Staraya Rechka FmRussiaCAL, DOL0.2",0,FALSE,FALSE,,,,,,
4759,Staraya Rechka Fm.,Staraya Rechka Fm,Russia,63.7,98.1,550,590 to 543,40,X,"CAL, DOL",,,-1.80,,Kaufman et al. (1996),"Phanerozoic time-scale (e.g. Bowring and Erwin, 1998)",PMCID 1.1a,,FALSE,"Staraya Rechka FmRussiaCAL, DOL-1.8",0,FALSE,FALSE,,,,,,
4760,Staraya Rechka Fm.,Staraya Rechka Fm,Russia,63.7,98.1,550,590 to 543,40,X,"CAL, DOL",,,-0.30,,Kaufman et al. (1996),"Phanerozoic time-scale (e.g. Bowring and Erwin, 1998)",PMCID 1.1a,,FALSE,"Staraya Rechka FmRussiaCAL, DOL-0.3",0,FALSE,FALSE,,,,,,
4761,Staraya Rechka Fm.,Staraya Rechka Fm,Russia,63.7,98.1,550,590 to 543,40,X,"CAL, DOL",,,-4.40,,Kaufman et al. (1996),"Phanerozoic time-scale (e.g. Bowring and Erwin, 1998)",PMCID 1.1a,,FALSE,"Staraya Rechka FmRussiaCAL, DOL-4.4",1,FALSE,FALSE,,,,,,
4762,Staraya Rechka Fm.,Staraya Rechka Fm,Russia,63.7,98.1,550,590 to 543,40,X,"CAL, DOL",,,-4.10,,Kaufman et al. (1996),"Phanerozoic time-scale (e.g. Bowring and Erwin, 1998)",PMCID 1.1a,,FALSE,"Staraya Rechka FmRussiaCAL, DOL-4.1",0,FALSE,FALSE,,,,,,
4763,Staraya Rechka Fm.,Staraya Rechka Fm,Russia,63.7,98.1,550,590 to 543,40,X,"CAL, DOL",,,-4.60,,Kaufman et al. (1996),"Phanerozoic time-scale (e.g. Bowring and Erwin, 1998)",PMCID 1.1a,,FALSE,"Staraya Rechka FmRussiaCAL, DOL-4.6",0,FALSE,FALSE,,,,,,
4764,Staraya Rechka Fm.,Staraya Rechka Fm,Russia,63.7,98.1,550,590 to 543,40,X,"CAL, DOL",,,-3.70,,Kaufman et al. (1996),"Phanerozoic time-scale (e.g. Bowring and Erwin, 1998)",PMCID 1.1a,,FALSE,"Staraya Rechka FmRussiaCAL, DOL-3.7",1,FALSE,FALSE,,,,,,
4765,Staraya Rechka Fm.,Staraya Rechka Fm,Russia,63.7,98.1,550,590 to 543,40,X,"CAL, DOL",,,-0.60,,Kaufman et al. (1996),"Phanerozoic time-scale (e.g. Bowring and Erwin, 1998)",PMCID 1.1a,,FALSE,"Staraya Rechka FmRussiaCAL, DOL-0.6",1,FALSE,FALSE,,,,,,
4766,Staraya Rechka Fm.,Staraya Rechka Fm,Russia,63.7,98.1,550,590 to 543,40,X,"CAL, DOL",,,-2.30,,Kaufman et al. (1996),"Phanerozoic time-scale (e.g. Bowring and Erwin, 1998)",PMCID 1.1a,,FALSE,"Staraya Rechka FmRussiaCAL, DOL-2.3",1,FALSE,FALSE,,,,,,
4767,Staraya Rechka Fm.,Staraya Rechka Fm,Russia,63.7,98.1,550,590 to 543,40,X,"CAL, DOL",,,-3.50,,Kaufman et al. (1996),"Phanerozoic time-scale (e.g. Bowring and Erwin, 1998)",PMCID 1.1a,,FALSE,"Staraya Rechka FmRussiaCAL, DOL-3.5",0,FALSE,FALSE,,,,,,
4768,Staraya Rechka Fm.,Staraya Rechka Fm,Russia,63.7,98.1,550,590 to 543,40,X,"CAL, DOL",,,-4.30,,Kaufman et al. (1996),"Phanerozoic time-scale (e.g. Bowring and Erwin, 1998)",PMCID 1.1a,,FALSE,"Staraya Rechka FmRussiaCAL, DOL-4.3",0,FALSE,FALSE,,,,,,
4769,Staraya Rechka Fm.,Staraya Rechka Fm,Russia,63.7,98.1,550,590 to 543,40,X,"CAL, DOL",,,-2.40,,Kaufman et al. (1996),"Phanerozoic time-scale (e.g. Bowring and Erwin, 1998)",PMCID 1.1a,,FALSE,"Staraya Rechka FmRussiaCAL, DOL-2.4",2,FALSE,FALSE,,,,,,
4770,Staraya Rechka Fm.,Staraya Rechka Fm,Russia,63.7,98.1,550,590 to 543,40,X,"CAL, DOL",,,-5.70,,Kaufman et al. (1996),"Phanerozoic time-scale (e.g. Bowring and Erwin, 1998)",PMCID 1.1a,,FALSE,"Staraya Rechka FmRussiaCAL, DOL-5.7",0,FALSE,FALSE,,,,,,
4771,Staraya Rechka Fm.,Staraya Rechka Fm,Russia,63.7,98.1,550,590 to 543,40,X,"CAL, DOL",,,-6.20,,Kaufman et al. (1996),"Phanerozoic time-scale (e.g. Bowring and Erwin, 1998)",PMCID 1.1a,,FALSE,"Staraya Rechka FmRussiaCAL, DOL-6.2",0,FALSE,FALSE,,,,,,
4772,Staraya Rechka Fm.,Staraya Rechka Fm,Russia,63.7,98.1,550,590 to 543,40,X,"CAL, DOL",,,-2.10,,Kaufman et al. (1996),"Phanerozoic time-scale (e.g. Bowring and Erwin, 1998)",PMCID 1.1a,,FALSE,"Staraya Rechka FmRussiaCAL, DOL-2.1",0,FALSE,FALSE,,,,,,
4773,Staraya Rechka Fm.,Staraya Rechka Fm,Russia,63.7,98.1,550,590 to 543,40,X,"CAL, DOL",,,-4.30,,Kaufman et al. (1996),"Phanerozoic time-scale (e.g. Bowring and Erwin, 1998)",PMCID 1.1a,,FALSE,"Staraya Rechka FmRussiaCAL, DOL-4.3",1,FALSE,FALSE,,,,,,
4774,Staraya Rechka Fm.,Staraya Rechka Fm,Russia,63.7,98.1,550,590 to 543,40,X,"CAL, DOL",,,-3.10,,Kaufman et al. (1996),"Phanerozoic time-scale (e.g. Bowring and Erwin, 1998)",PMCID 1.1a,,FALSE,"Staraya Rechka FmRussiaCAL, DOL-3.1",0,FALSE,FALSE,,,,,,
4775,Staraya Rechka Fm.,Staraya Rechka Fm,Russia,63.7,98.1,550,590 to 543,40,X,"CAL, DOL",,,-2.70,,Kaufman et al. (1996),"Phanerozoic time-scale (e.g. Bowring and Erwin, 1998)",PMCID 1.1a,,FALSE,"Staraya Rechka FmRussiaCAL, DOL-2.7",0,FALSE,FALSE,,,,,,
4776,Staraya Rechka Fm.,Staraya Rechka Fm,Russia,63.7,98.1,550,590 to 543,40,X,"CAL, DOL",,,-2.00,,Kaufman et al. (1996),"Phanerozoic time-scale (e.g. Bowring and Erwin, 1998)",PMCID 1.1a,,FALSE,"Staraya Rechka FmRussiaCAL, DOL-2",0,FALSE,FALSE,,,,,,
4777,Staraya Rechka Fm.,Staraya Rechka Fm,Russia,63.7,98.1,550,590 to 543,40,X,"CAL, DOL",,,-3.40,,Kaufman et al. (1996),"Phanerozoic time-scale (e.g. Bowring and Erwin, 1998)",PMCID 1.1a,,FALSE,"Staraya Rechka FmRussiaCAL, DOL-3.4",0,FALSE,FALSE,,,,,,
4778,Staraya Rechka Fm.,Staraya Rechka Fm,Russia,63.7,98.1,550,590 to 543,40,X,"CAL, DOL",,,-4.30,,Kaufman et al. (1996),"Phanerozoic time-scale (e.g. Bowring and Erwin, 1998)",PMCID 1.1a,,FALSE,"Staraya Rechka FmRussiaCAL, DOL-4.3",2,FALSE,FALSE,,,,,,
4779,Staraya Rechka Fm.,Staraya Rechka Fm,Russia,63.7,98.1,550,590 to 543,40,X,"CAL, DOL",,,-2.90,,Kaufman et al. (1996),"Phanerozoic time-scale (e.g. Bowring and Erwin, 1998)",PMCID 1.1a,,FALSE,"Staraya Rechka FmRussiaCAL, DOL-2.9",2,FALSE,FALSE,,,,,,
4780,Staraya Rechka Fm.,Staraya Rechka Fm,Russia,63.7,98.1,550,590 to 543,40,X,"CAL, DOL",,,-5.10,,Kaufman et al. (1996),"Phanerozoic time-scale (e.g. Bowring and Erwin, 1998)",PMCID 1.1a,,FALSE,"Staraya Rechka FmRussiaCAL, DOL-5.1",0,FALSE,FALSE,,,,,,
4781,Staraya Rechka Fm.,Staraya Rechka Fm,Russia,63.7,98.1,550,590 to 543,40,X,"CAL, DOL",,,-2.90,,Kaufman et al. (1996),"Phanerozoic time-scale (e.g. Bowring and Erwin, 1998)",PMCID 1.1a,,FALSE,"Staraya Rechka FmRussiaCAL, DOL-2.9",3,FALSE,FALSE,,,,,,
4782,Staraya Rechka Fm.,Staraya Rechka Fm,Russia,63.7,98.1,550,590 to 543,40,X,"CAL, DOL",,,-4.20,,Kaufman et al. (1996),"Phanerozoic time-scale (e.g. Bowring and Erwin, 1998)",PMCID 1.1a,,FALSE,"Staraya Rechka FmRussiaCAL, DOL-4.2",0,FALSE,FALSE,,,,,,
4783,Staraya Rechka Fm.,Staraya Rechka Fm,Russia,63.7,98.1,550,590 to 543,40,X,"CAL, DOL",,,-1.50,,Kaufman et al. (1996),"Phanerozoic time-scale (e.g. Bowring and Erwin, 1998)",PMCID 1.1a,,FALSE,"Staraya Rechka FmRussiaCAL, DOL-1.5",1,FALSE,FALSE,,,,,,
4784,Staraya Rechka Fm.,Staraya Rechka Fm,Russia,63.7,98.1,550,590 to 543,40,X,"CAL, DOL",,,-3.40,,Kaufman et al. (1996),"Phanerozoic time-scale (e.g. Bowring and Erwin, 1998)",PMCID 1.1a,,FALSE,"Staraya Rechka FmRussiaCAL, DOL-3.4",1,FALSE,FALSE,,,,,,
4785,Staraya Rechka Fm.,Staraya Rechka Fm,Russia,63.7,98.1,550,590 to 543,40,X,"CAL, DOL",,,-2.60,,Kaufman et al. (1996),"Phanerozoic time-scale (e.g. Bowring and Erwin, 1998)",PMCID 1.1a,,FALSE,"Staraya Rechka FmRussiaCAL, DOL-2.6",0,FALSE,FALSE,,,,,,
4786,Staraya Rechka Fm.,Staraya Rechka Fm,Russia,63.7,98.1,550,590 to 543,40,X,"CAL, DOL",,,-1.10,,Kaufman et al. (1996),"Phanerozoic time-scale (e.g. Bowring and Erwin, 1998)",PMCID 1.1a,,FALSE,"Staraya Rechka FmRussiaCAL, DOL-1.1",0,FALSE,FALSE,,,,,,
4793,Turkut,Turkut,Russia,63.7,98.1,550,543 to 559,9,X,"CAL, DOL",,,0.20,,Knoll et al. (1995b),,PMCID 1.1a,,FALSE,"TurkutRussiaCAL, DOL0.2",0,FALSE,FALSE,,,,,,
4794,Turkut,Turkut,Russia,63.7,98.1,550,543 to 559,9,X,"CAL, DOL",,-28.6,0.00,,Knoll et al. (1995b),,PMCID 1.1a,,FALSE,"TurkutRussiaCAL, DOL-28.60",0,FALSE,FALSE,,,,,,
4795,Turkut,Turkut,Russia,63.7,98.1,550,543 to 559,9,X,"CAL, DOL",0.02,,0.00,,Knoll et al. (1995b),,PMCID 1.1a,,FALSE,"TurkutRussiaCAL, DOL0.020",0,FALSE,FALSE,,,,,,
4796,Khatyspyt,Khatyspyt Fm,Russia,63.7,98.1,550,543 to 570,20,X,"CAL, DOL",,-30.1,-0.10,,Knoll et al. (1995b),,PMCID 1.1a,,FALSE,"Khatyspyt FmRussiaCAL, DOL-30.1-0.1",0,FALSE,FALSE,,,,,,
4797,Turkut,Turkut,Russia,63.7,98.1,550,543 to 559,9,X,"CAL, DOL",,-35.2,-0.60,,Knoll et al. (1995b),,PMCID 1.1a,,FALSE,"TurkutRussiaCAL, DOL-35.2-0.6",0,FALSE,FALSE,,,,,,
4798,Turkut,Turkut,Russia,63.7,98.1,550,543 to 559,9,X,"CAL, DOL",0.007,,0.10,,Knoll et al. (1995b),,PMCID 1.1a,,FALSE,"TurkutRussiaCAL, DOL0.0070.1",0,FALSE,FALSE,,,,,,
4799,Turkut,Turkut,Russia,63.7,98.1,550,543 to 559,9,X,"CAL, DOL",,,0.40,,Knoll et al. (1995b),,PMCID 1.1a,,FALSE,"TurkutRussiaCAL, DOL0.4",0,FALSE,FALSE,,,,,,
4800,Turkut,Turkut,Russia,63.7,98.1,550,543 to 559,9,X,"CAL, DOL",,-33.1,0.50,,Knoll et al. (1995b),,PMCID 1.1a,,FALSE,"TurkutRussiaCAL, DOL-33.10.5",0,FALSE,FALSE,,,,,,
4801,Turkut,Turkut,Russia,63.7,98.1,550,543 to 559,9,X,"CAL, DOL",0.027,-32.4,0.00,,Knoll et al. (1995b),,PMCID 1.1a,,FALSE,"TurkutRussiaCAL, DOL0.027-32.40",0,FALSE,FALSE,,,,,,
4802,Turkut,Turkut,Russia,63.7,98.1,550,543 to 559,9,X,"CAL, DOL",,,0.10,,Knoll et al. (1995b),,PMCID 1.1a,,FALSE,"TurkutRussiaCAL, DOL0.1",0,FALSE,FALSE,,,,,,
4803,Khatyspyt,Khatyspyt Fm,Russia,63.7,98.1,550,543 to 570,20,X,"CAL, DOL",0.04,-30,0.30,,Knoll et al. (1995b),,PMCID 1.1a,,FALSE,"Khatyspyt FmRussiaCAL, DOL0.04-300.3",0,FALSE,FALSE,,,,,,
4804,Turkut,Turkut,Russia,63.7,98.1,550,543 to 559,9,X,"CAL, DOL",,-33.1,0.40,,Knoll et al. (1995b),,PMCID 1.1a,,FALSE,"TurkutRussiaCAL, DOL-33.10.4",0,FALSE,FALSE,,,,,,
4805,Turkut,Turkut,Russia,63.7,98.1,550,543 to 559,9,X,"CAL, DOL",,-34.8,-1.60,,Knoll et al. (1995b),,PMCID 1.1a,,FALSE,"TurkutRussiaCAL, DOL-34.8-1.6",0,FALSE,FALSE,,,,,,
4806,Khatyspyt,Khatyspyt Fm,Russia,63.7,98.1,550,543 to 570,20,X,"CAL, DOL",0.138,-31,3.50,,Knoll et al. (1995b),,PMCID 1.1a,,FALSE,"Khatyspyt FmRussiaCAL, DOL0.138-313.5",0,FALSE,FALSE,,,,,,
4807,Khatyspyt,Khatyspyt Fm,Russia,63.7,98.1,550,543 to 570,20,X,"CAL, DOL",0.03,,0.30,,Knoll et al. (1995b),,PMCID 1.1a,,FALSE,"Khatyspyt FmRussiaCAL, DOL0.030.3",0,FALSE,FALSE,,,,,,
4808,Turkut,Turkut,Russia,63.7,98.1,550,543 to 559,9,X,"CAL, DOL",,,-2.60,,Knoll et al. (1995b),,PMCID 1.1a,,FALSE,"TurkutRussiaCAL, DOL-2.6",0,FALSE,FALSE,,,,,,
4809,Turkut,Turkut,Russia,63.7,98.1,550,543 to 559,9,X,"CAL, DOL",0.032,,-1.10,,Knoll et al. (1995b),,PMCID 1.1a,,FALSE,"TurkutRussiaCAL, DOL0.032-1.1",0,FALSE,FALSE,,,,,,
4810,Khatyspyt,Khatyspyt Fm,Russia,63.7,98.1,550,543 to 570,20,X,"CAL, DOL",0.101,-30.3,-3.20,,Knoll et al. (1995b),,PMCID 1.1a,,FALSE,"Khatyspyt FmRussiaCAL, DOL0.101-30.3-3.2",0,FALSE,FALSE,,,,,,
4811,Turkut,Turkut,Russia,63.7,98.1,550,543 to 559,9,X,"CAL, DOL",0.098,,-0.90,,Knoll et al. (1995b),,PMCID 1.1a,,FALSE,"TurkutRussiaCAL, DOL0.098-0.9",0,FALSE,FALSE,,,,,,
4812,Dengying Fm.,Dengying Fm,China,33.9,104.1,550,559 to 545,9,X,"CAL, DOL",,,1.40,,Lambert et al. (1987),,PMCID 1.1a,,FALSE,"Dengying FmChinaCAL, DOL1.4",0,FALSE,FALSE,,,,NL/M,,
4813,Dengying Fm.,Dengying Fm,China,33.9,104.1,550,559 to 545,9,X,"CAL, DOL",,,0.80,,Lambert et al. (1987),,PMCID 1.1a,,FALSE,"Dengying FmChinaCAL, DOL0.8",0,FALSE,FALSE,,,,,,
4814,Dengying Fm.,Dengying Fm,China,33.9,104.1,550,559 to 545,9,X,"CAL, DOL",,,3.20,,Lambert et al. (1987),,PMCID 1.1a,,FALSE,"Dengying FmChinaCAL, DOL3.2",0,FALSE,FALSE,,,,,,
4815,Dengying Fm.,Dengying Fm,China,33.9,104.1,550,559 to 545,9,X,"CAL, DOL",,,2.30,,Lambert et al. (1987),,PMCID 1.1a,,FALSE,"Dengying FmChinaCAL, DOL2.3",0,FALSE,FALSE,,,,,,
4816,Dengying Fm.,Dengying Fm,China,33.9,104.1,550,559 to 545,9,X,"CAL, DOL",,,2.80,,Lambert et al. (1987),,PMCID 1.1a,,FALSE,"Dengying FmChinaCAL, DOL2.8",0,FALSE,FALSE,,,,,,
4817,Dengying Fm.,Dengying Fm,China,33.9,104.1,550,559 to 545,9,X,"CAL, DOL",,,2.80,,Lambert et al. (1987),,PMCID 1.1a,,FALSE,"Dengying FmChinaCAL, DOL2.8",1,FALSE,FALSE,,,,,,
4818,Dengying Fm.,Dengying Fm,China,33.9,104.1,550,559 to 545,9,X,"CAL, DOL",,,0.80,,Lambert et al. (1987),,PMCID 1.1a,,FALSE,"Dengying FmChinaCAL, DOL0.8",1,FALSE,FALSE,,,,,,
4819,Dengying Fm.,Dengying Fm,China,33.9,104.1,550,559 to 545,9,X,"CAL, DOL",,,2.80,,Lambert et al. (1987),,PMCID 1.1a,,FALSE,"Dengying FmChinaCAL, DOL2.8",2,FALSE,FALSE,,,,,,
4820,Dengying Fm.,Dengying Fm,China,33.9,104.1,550,559 to 545,9,X,"CAL, DOL",,,1.60,,Lambert et al. (1987),,PMCID 1.1a,,FALSE,"Dengying FmChinaCAL, DOL1.6",0,FALSE,FALSE,,,,,,
4821,Dengying Fm.,Dengying Fm,China,33.9,104.1,550,559 to 545,9,X,"CAL, DOL",,,1.60,,Lambert et al. (1987),,PMCID 1.1a,,FALSE,"Dengying FmChinaCAL, DOL1.6",1,FALSE,FALSE,,,,,,
4822,Dengying Fm.,Dengying Fm,China,33.9,104.1,550,559 to 545,9,X,"CAL, DOL",,,3.90,,Lambert et al. (1987),,PMCID 1.1a,,FALSE,"Dengying FmChinaCAL, DOL3.9",0,FALSE,FALSE,,,,,,
4823,Dengying Fm.,Dengying Fm,China,33.9,104.1,550,559 to 545,9,X,"CAL, DOL",,,0.90,,Lambert et al. (1987),,PMCID 1.1a,,FALSE,"Dengying FmChinaCAL, DOL0.9",0,FALSE,FALSE,,,,,,
4824,Dengying Fm.,Dengying Fm,China,33.9,104.1,550,559 to 545,9,X,"CAL, DOL",,,2.40,,Lambert et al. (1987),,PMCID 1.1a,,FALSE,"Dengying FmChinaCAL, DOL2.4",0,FALSE,FALSE,,,,,,
4825,Dengying Fm.,Dengying Fm,China,33.9,104.1,550,559 to 545,9,X,"CAL, DOL",,,6.30,,Lambert et al. (1987),,PMCID 1.1a,,FALSE,"Dengying FmChinaCAL, DOL6.3",0,FALSE,FALSE,,,,,,
4826,Dengying Fm.,Dengying Fm,China,33.9,104.1,550,559 to 545,9,X,"CAL, DOL",,,4.10,,Lambert et al. (1987),,PMCID 1.1a,,FALSE,"Dengying FmChinaCAL, DOL4.1",0,FALSE,FALSE,,,,,,
4827,Risky,Risky,Canada,59.6,-103.1,550,543 to 559,9,X,"CAL, DOL",,-27.7,1.50,,Narbonne et al. (1994),,PMCID 1.1a,,FALSE,"RiskyCanadaCAL, DOL-27.71.5",0,FALSE,FALSE,,,,NL/DS,,
4828,Gametrail,Gametrail,Canada,59.6,-103.1,550,543 to 559,9,X,"CAL, DOL",,-30,2.10,,Narbonne et al. (1994),,PMCID 1.1a,,FALSE,"GametrailCanadaCAL, DOL-302.1",0,FALSE,FALSE,,,,ML/DS,,
4829,Blueflower,Blueflower,Canada,59.6,-103.1,550,543 to 559,9,X,"CAL, DOL",,,1.80,,Narbonne et al. (1994),,PMCID 1.1a,,FALSE,"BlueflowerCanadaCAL, DOL1.8",0,FALSE,FALSE,,,,ML/M (moderately-luminescent microspar),,
4830,Blueflower,Blueflower,Canada,59.6,-103.1,550,543 to 559,9,X,"CAL, DOL",,-27.4,2.30,,Narbonne et al. (1994),,PMCID 1.1a,,FALSE,"BlueflowerCanadaCAL, DOL-27.42.3",0,FALSE,FALSE,,,,NL/S,,
4831,Blueflower,Blueflower,Canada,59.6,-103.1,550,543 to 559,9,X,"CAL, DOL",,,1.20,,Narbonne et al. (1994),,PMCID 1.1a,,FALSE,"BlueflowerCanadaCAL, DOL1.2",0,FALSE,FALSE,,,,ML/S,,
4832,Risky,Risky,Canada,59.6,-103.1,550,543 to 559,9,X,"CAL, DOL",,,0.50,,Narbonne et al. (1994),,PMCID 1.1a,,FALSE,"RiskyCanadaCAL, DOL0.5",0,FALSE,FALSE,,,,ML/DS,,
4833,Gametrail,Gametrail,Canada,59.6,-103.1,550,543 to 559,9,X,"CAL, DOL",,-31.5,2.40,,Narbonne et al. (1994),,PMCID 1.1a,,FALSE,"GametrailCanadaCAL, DOL-31.52.4",0,FALSE,FALSE,,,,NLM (non-luminescent microspar),,
4834,Risky,Risky,Canada,59.6,-103.1,550,543 to 559,9,X,"CAL, DOL",,,0.50,,Narbonne et al. (1994),,PMCID 1.1a,,FALSE,"RiskyCanadaCAL, DOL0.5",1,FALSE,FALSE,,,,ML/M/S,,
4835,Risky,Risky,Canada,59.6,-103.1,550,543 to 559,9,X,"CAL, DOL",,,0.50,,Narbonne et al. (1994),,PMCID 1.1a,,FALSE,"RiskyCanadaCAL, DOL0.5",2,FALSE,FALSE,,,,ML/DS,,
4836,Tinnaya Fm. (Seq. 3),Tinnaya Fm,Russia,63.7,98.1,550,543 to 559,9,X,"CAL, DOL",,-24.1,-4.20,,Pelechaty (1998),"Phanerozoic time-scale (e.g. Bowring and Erwin, 1998)",PMCID 1.1a,,FALSE,"Tinnaya FmRussiaCAL, DOL-24.1-4.2",0,FALSE,FALSE,,,,,,
4837,Tinnaya Fm. (Seq. 3),Tinnaya Fm,Russia,63.7,98.1,550,543 to 559,9,X,"CAL, DOL",,-23.2,-6.30,,Pelechaty (1998),"Phanerozoic time-scale (e.g. Bowring and Erwin, 1998)",PMCID 1.1a,,FALSE,"Tinnaya FmRussiaCAL, DOL-23.2-6.3",0,FALSE,FALSE,,,,,,
4838,Tinnaya Fm. (Seq. 3),Tinnaya Fm,Russia,63.7,98.1,550,543 to 559,9,X,"CAL, DOL",,-23.6,-6.50,,Pelechaty (1998),"Phanerozoic time-scale (e.g. Bowring and Erwin, 1998)",PMCID 1.1a,,FALSE,"Tinnaya FmRussiaCAL, DOL-23.6-6.5",0,FALSE,FALSE,,,,,,
4839,Tinnaya Fm. (Seq. 3),Tinnaya Fm,Russia,63.7,98.1,550,543 to 559,9,X,"CAL, DOL",,-24.9,-2.70,,Pelechaty (1998),"Phanerozoic time-scale (e.g. Bowring and Erwin, 1998)",PMCID 1.1a,,FALSE,"Tinnaya FmRussiaCAL, DOL-24.9-2.7",0,FALSE,FALSE,,,,,,
4840,Tinnaya Fm. (Seq. 3),Tinnaya Fm,Russia,63.7,98.1,550,543 to 559,9,X,"CAL, DOL",,-25.1,-2.90,,Pelechaty (1998),"Phanerozoic time-scale (e.g. Bowring and Erwin, 1998)",PMCID 1.1a,,FALSE,"Tinnaya FmRussiaCAL, DOL-25.1-2.9",0,FALSE,FALSE,,,,,,
4841,Tinnaya Fm. (Seq. 2),Tinnaya Fm,Russia,63.7,98.1,550,543 to 559,9,X,"CAL, DOL",,-26.4,-1.80,,Pelechaty (1998),"Phanerozoic time-scale (e.g. Bowring and Erwin, 1998)",PMCID 1.1a,,FALSE,"Tinnaya FmRussiaCAL, DOL-26.4-1.8",0,FALSE,FALSE,,,,,,
4842,Tinnaya Fm. (Seq. 3),Tinnaya Fm,Russia,63.7,98.1,550,543 to 559,9,X,"CAL, DOL",,-24.1,-4.10,,Pelechaty (1998),"Phanerozoic time-scale (e.g. Bowring and Erwin, 1998)",PMCID 1.1a,,FALSE,"Tinnaya FmRussiaCAL, DOL-24.1-4.1",0,FALSE,FALSE,,,,,,
4843,Tinnaya Fm. (Seq. 2),Tinnaya Fm,Russia,63.7,98.1,550,543 to 559,9,X,"CAL, DOL",,-13.7,-0.50,,Pelechaty (1998),"Phanerozoic time-scale (e.g. Bowring and Erwin, 1998)",PMCID 1.1a,,FALSE,"Tinnaya FmRussiaCAL, DOL-13.7-0.5",0,FALSE,FALSE,,,,,,
4844,Tinnaya Fm. (Seq. 2),Tinnaya Fm,Russia,63.7,98.1,550,543 to 559,9,X,"CAL, DOL",,-15,-0.40,,Pelechaty (1998),"Phanerozoic time-scale (e.g. Bowring and Erwin, 1998)",PMCID 1.1a,,FALSE,"Tinnaya FmRussiaCAL, DOL-15-0.4",0,FALSE,FALSE,,,,,,
4845,Tinnaya Fm. (Seq. 3),Tinnaya Fm,Russia,63.7,98.1,550,543 to 559,9,X,"CAL, DOL",,,-3.80,,Pelechaty (1998),"Phanerozoic time-scale (e.g. Bowring and Erwin, 1998)",PMCID 1.1a,,FALSE,"Tinnaya FmRussiaCAL, DOL-3.8",0,FALSE,FALSE,,,,,,
